Time (s), X (m/s2), Y (m/s2), Z (m/s2)
2.5014327,0.20796,9.465199,-2.277297
2.505403,0.26659,9.099154,-2.528516
2.5093734,0.290637,8.774222,-2.748103
2.5133436,0.359714,8.568589,-2.959913
2.517314,0.424933,8.473942,-3.078532
2.5212843,0.534884,8.423558,-3.180439
2.5252545,0.710273,8.35926,-3.205089
2.5292265,0.854998,8.170826,-3.186999
2.5331967,1.009453,8.051059,-3.156736
2.5371671,1.202224,8.121477,-2.96994
2.5411372,1.241011,8.255763,-2.774076
2.5451076,1.137543,8.266719,-2.703609
2.5490797,1.010008,8.323566,-2.596885
2.55305,0.875923,8.396102,-2.444854
2.5570185,0.686351,8.471998,-2.35146
2.5609906,0.479348,8.473807,-2.331636
2.564961,0.248604,8.507911,-2.247514
2.5689313,0.023779,8.599379,-2.083348
2.5729015,-0.243835,8.735906,-1.907776
2.5768719,-0.46301,8.705595,-1.804108
2.5808437,-0.70197,8.612308,-1.79884
2.5848141,-0.87147,8.593978,-1.831555
2.5887842,-0.994887,8.607797,-1.843871
2.5927546,-1.101754,8.686288,-1.868588
2.596725,-1.201219,8.733799,-1.853036
2.6006951,-1.294804,8.747829,-1.807345
2.6046655,-1.357196,8.748834,-1.766969
2.6086359,-1.340092,8.743376,-1.695832
2.612606,-1.249754,8.69327,-1.618327
2.6165779,-1.122488,8.654598,-1.539146
2.6205482,-0.994915,8.609118,-1.481331
2.624517,-0.855439,8.577725,-1.447429
2.6284888,-0.674629,8.537283,-1.43608
2.6324592,-0.477442,8.491036,-1.430459
2.6364295,-0.228474,8.491352,-1.468795
2.6404016,-0.019546,8.485961,-1.485813
2.6443703,0.131432,8.482905,-1.521448
2.6483421,0.305251,8.481843,-1.500753
2.6523125,0.460261,8.517918,-1.479722
2.6562829,0.618825,8.559616,-1.480096
2.660253,0.794597,8.604981,-1.502745
2.6642249,0.979219,8.689343,-1.549202
2.6681952,1.1788,8.749352,-1.571784
2.6721656,1.315892,8.847389,-1.502563
2.6761358,1.445504,8.911114,-1.462225
2.6801062,1.533046,8.888618,-1.476064
2.6840749,1.630202,8.751563,-1.622598
2.6880484,1.664631,8.665668,-1.674093
2.6920171,1.641398,8.746536,-1.544509
2.6959875,1.599135,8.921179,-1.345809
2.6999593,1.538141,9.195324,-1.097282
2.7039294,1.495859,9.411903,-0.925081
2.7078998,1.401642,9.499876,-0.83504
2.7118702,1.320316,9.504233,-0.853724
2.7158403,1.269703,9.52445,-0.89253
2.7198107,1.254964,9.505163,-0.911856
2.7237813,1.293262,9.461884,-0.914537
2.7277515,1.289325,9.392539,-0.90611
2.7317235,1.310404,9.324372,-0.879869
2.7356937,1.33583,9.243601,-0.89887
2.7396641,1.349018,9.167877,-0.932235
2.7436345,1.321484,9.076102,-0.956512
2.7476077,1.274587,9.010358,-0.95384
2.751575,1.246172,8.96507,-0.958227
2.7555468,1.21704,8.93426,-0.939715
2.7595172,1.19643,8.915528,-0.96517
2.7634873,1.166369,8.887392,-1.04753
2.7674577,1.154417,8.900464,-1.12969
2.7714281,1.158813,8.929023,-1.215843
2.7753983,1.135761,8.95057,-1.295799
2.7793686,1.089515,8.99696,-1.342017
2.783339,1.043278,9.03203,-1.387756
2.7873108,0.991937,9.097047,-1.393148
2.791281,0.963934,9.155849,-1.412876
2.7952578,0.908906,9.234685,-1.42772
2.7992218,0.845268,9.310188,-1.448435
2.8031919,0.791935,9.433231,-1.483486
2.8071625,0.743084,9.530254,-1.522463
2.8111329,0.689597,9.667662,-1.591675
2.8151047,0.625959,9.813287,-1.705869
2.8190751,0.522999,9.987211,-1.800871
2.8230438,0.436702,10.174409,-1.851647
2.8270156,0.286519,10.38982,-1.826594
2.830986,0.158247,10.59418,-1.749261
2.8349562,0.078357,10.767778,-1.642528
2.838928,0.011981,10.916334,-1.541196
2.8428984,0.021826,11.059354,-1.450685
2.8468671,0.008006,11.210639,-1.31345
2.8508389,-0.017353,11.335386,-1.143174
2.8548093,-0.045854,11.393422,-0.986708
2.8587797,-0.062431,11.431652,-0.878892
2.8627498,-0.051715,11.438548,-0.736629
2.8667216,-0.026317,11.395394,-0.605589
2.8706906,0.002768,11.320954,-0.486502
2.8746624,0.049531,11.212822,-0.414331
2.8786325,0.097205,11.086534,-0.345119
2.8826029,0.16926,10.957103,-0.283933
2.8865733,0.22178,10.81706,-0.201793
2.8905437,0.256793,10.672145,-0.147617
2.8945155,0.305883,10.592648,-0.121941
2.8984859,0.430554,10.481872,-0.095711
2.9024563,0.542507,10.425369,-0.029774
2.9064264,0.642048,10.361243,0.054731
2.9103968,0.758684,10.28979,0.184631
2.9143672,0.840106,10.229514,0.317988
2.918339,0.951551,10.192375,0.584271
2.9223077,1.052635,10.170502,0.873817
2.9262795,1.079977,10.170847,1.103851
2.9302499,1.05115,10.19044,1.190206
2.9342186,0.960697,10.235596,1.002462
2.938189,0.824678,10.271164,0.550111
2.9421608,0.666115,10.39685,-0.102912
2.9461312,0.500063,10.583732,-0.857153
2.9501014,0.345081,10.79943,-1.538935
2.9540732,0.190119,11.142576,-2.318411
2.9580436,-0.036698,11.577727,-2.985522
2.9620123,-0.268505,12.077944,-3.449518
2.9659841,-0.495504,12.581282,-3.672543
2.9699547,-0.644184,12.956769,-3.703351
2.9739251,-0.789426,13.253487,-3.591666
2.9778969,-0.985769,13.390138,-3.477683
2.9818656,-1.33991,13.364041,-3.427884
2.9858375,-1.7219,13.259864,-3.598696
2.9898078,-2.110249,13.065197,-3.924805
2.993778,-2.356804,12.802352,-4.175746
2.9977484,-2.524274,12.509377,-4.252303
3.0017188,-2.618222,12.193708,-4.250733
3.0056889,-2.692012,11.840735,-4.268603
3.0096593,-2.652555,11.285185,-4.243655
3.0136311,-2.524197,10.576818,-4.023159
3.0176015,-2.427481,9.853663,-3.749416
3.0215702,-2.404832,9.271805,-3.741141
3.025542,-2.478449,8.749772,-3.868197
3.0295124,-2.571191,8.301215,-4.026808
3.0334826,-2.639454,7.988561,-4.173955
3.0374546,-2.650937,7.705029,-4.390841
3.0414233,-2.535871,7.499617,-4.614948
3.0453935,-2.321159,7.226027,-4.835071
3.0493655,-2.054943,6.990207,-4.981922
3.0533359,-1.814824,6.849916,-5.057531
3.0573063,-1.627473,6.868381,-4.97766
3.0612767,-1.397429,7.019656,-4.819758
3.0652468,-1.102808,7.276534,-4.608599
3.0692186,-0.706251,7.580455,-4.42527
3.073189,-0.234344,7.921772,-4.274253
3.0771594,0.172948,8.228661,-4.145158
3.0811296,0.589673,8.618628,-4.051162
3.0850999,0.899214,9.034999,-3.989506
3.0890703,1.131346,9.458495,-3.994515
3.0930405,1.253671,9.848931,-4.017509
3.0970123,1.322682,10.362564,-4.044812
3.1009812,1.336645,10.981112,-4.057473
3.1049531,1.279394,11.657751,-4.033933
3.1089232,1.110249,12.298822,-3.953919
3.1128936,0.882742,12.781005,-3.789705
3.116864,0.484088,13.126641,-3.562438
3.1208341,0.021519,13.216654,-3.290485
3.1248045,-0.524819,13.097662,-3.052655
3.1287763,-1.075293,12.719857,-2.889208
3.1327467,-1.486589,12.295671,-2.777236
3.1367173,-1.879171,11.729864,-2.663971
3.1406875,-2.197341,11.20176,-2.610868
3.1446579,-2.47865,10.633109,-2.683756
3.1486282,-2.691753,10.120262,-2.741677
3.1526,-2.873281,9.603507,-2.818895
3.1565702,-2.990904,9.227359,-2.802557
3.1605392,-3.093529,8.966094,-2.764575
3.164511,-3.123964,8.706917,-2.73347
3.1684811,-3.148327,8.479401,-2.740997
3.1724515,-3.151612,8.241053,-2.736103
3.1764219,-3.165412,8.018556,-2.745153
3.180392,-3.166054,7.83468,-2.725339
3.1843624,-3.117567,7.769951,-2.688229
3.1883342,-3.026137,7.713572,-2.642078
3.1923046,-2.834553,7.792016,-2.609823
3.1962748,-2.599107,7.909178,-2.591455
3.2002451,-2.340868,8.0741,-2.556241
3.2042155,-2.093021,8.220798,-2.551319
3.2081857,-1.782014,8.384303,-2.518288
3.2121575,-1.47026,8.588327,-2.458558
3.2161279,-1.206017,8.82813,-2.404104
3.2200966,-0.993584,9.062006,-2.32455
3.2240689,-0.731601,9.340662,-2.201957
3.228039,-0.456364,9.535894,-2.122345
3.2320094,-0.178052,9.57787,-2.091651
3.2359798,0.035683,9.488173,-2.058458
3.2399499,0.188625,9.373941,-2.004148
3.2439249,0.3863,9.299232,-1.926777
3.2478921,0.597918,9.292826,-1.800976
3.2518609,0.749998,9.257822,-1.717801
3.2558327,0.814871,9.163079,-1.649634
3.2598031,0.908159,8.992085,-1.611489
3.2637734,1.029095,8.818027,-1.60559
3.2677436,1.126434,8.80009,-1.619591
3.2717154,1.172144,8.866611,-1.605695
3.2756844,1.180485,8.927365,-1.593255
3.2796562,1.104876,8.858068,-1.566545
3.2836263,0.96312,8.755855,-1.522358
3.2875967,0.840892,8.656466,-1.476226
3.2915671,0.753628,8.585723,-1.51802
3.2955372,0.680997,8.559922,-1.484807
3.2995076,0.612379,8.689353,-1.331674
3.3034797,0.523152,8.867491,-1.153392
3.3074501,0.482163,8.943397,-1.005929
3.3114204,0.498243,8.908998,-0.995825
3.3153906,0.526849,8.827135,-1.028549
3.319361,0.503127,8.7686,-1.093566
3.3233311,0.478783,8.70932,-1.148412
3.3273032,0.482125,8.683683,-1.185724
3.3312733,0.52094,8.699638,-1.225247
3.3352437,0.529109,8.672277,-1.187515
3.3392141,0.507849,8.728743,-1.120716
3.3431842,0.484615,8.780888,-1.074345
3.3471546,0.506326,8.818066,-1.055556
3.351125,0.559534,8.856593,-1.037724
3.3550951,0.601289,8.907522,-1.026883
3.3590655,0.665176,8.929242,-1.005938
3.3630373,0.658903,8.921591,-0.98893
3.3670077,0.615281,8.878888,-0.973205
3.3709779,0.586369,8.835322,-0.933863
3.3749497,0.585928,8.845484,-0.858513
3.3789186,0.558653,8.80753,-0.731496
3.3828888,0.513269,8.759226,-0.631839
3.3868608,0.439116,8.65254,-0.502792
3.3908312,0.399966,8.617517,-0.333857
3.3948016,0.388445,8.564079,-0.242341
3.3987718,0.396671,8.493938,-0.18286
3.4027421,0.35551,8.437694,-0.169222
3.406714,0.304744,8.361731,-0.199619
3.4106827,0.22178,8.341945,-0.206227
3.4146547,0.149417,8.299462,-0.247541
3.4186249,0.079918,8.309077,-0.252732
3.4225953,-0.068733,8.343888,-0.255241
3.4265656,-0.225668,8.420829,-0.315565
3.4305358,-0.40463,8.535262,-0.424722
3.4345076,-0.570318,8.726578,-0.562024
3.4384766,-0.688132,8.96075,-0.690756
3.4424467,-0.790393,9.24724,-0.842299
3.4464185,-0.805371,9.547789,-0.990836
3.4503889,-0.797183,9.827422,-1.104196
3.4543593,-0.721411,10.073087,-1.153363
3.4583294,-0.604143,10.274745,-1.192198
3.4622998,-0.440006,10.479545,-1.219855
3.4662719,-0.248173,10.619406,-1.257693
3.4702423,0.032647,10.723725,-1.305845
3.4742124,0.282056,10.80507,-1.369751
3.4781828,0.572636,10.900293,-1.469676
3.4821532,0.861376,10.931465,-1.555101
3.4861233,1.11362,10.932164,-1.57889
3.4900954,1.31706,10.891003,-1.501289
3.4940655,1.456479,10.836875,-1.385458
3.4980342,1.541521,10.708403,-1.228886
3.5020061,1.526888,10.590818,-1.080599
3.5059764,1.48679,10.513351,-0.928385
3.5099468,1.435381,10.391104,-0.845038
3.513917,1.402533,10.348717,-0.698178
3.5178874,1.452505,10.512031,-0.547037
3.5218577,1.527788,10.704495,-0.450637
3.5258279,1.642173,10.866822,-0.370584
3.5297999,1.668289,11.126708,-0.242159
3.5337687,1.577674,11.38079,-0.161858
3.5377405,1.385266,11.507846,-0.087925
3.5417109,1.191604,11.673505,-0.007087
3.545681,1.030943,11.831838,0.068196
3.5496531,0.810351,11.98909,0.138768
3.5536218,0.586091,12.059948,0.225821
3.5575919,0.34081,12.065292,0.333694
3.561564,0.105824,12.041609,0.442161
3.5655344,-0.107567,12.001558,0.563729
3.5695047,-0.319932,11.894395,0.616756
3.5734749,-0.489107,11.751786,0.654173
3.5774453,-0.646176,11.558718,0.63183
3.5814157,-0.711164,11.400145,0.483341
3.5853875,-0.71306,11.188019,0.149293
3.5893576,-0.727512,10.967588,-0.446432
3.593328,-0.725635,10.813221,-1.463681
3.5972984,-0.621918,10.802026,-2.607602
3.6012685,-0.404658,10.97143,-3.407476
3.6052389,0.023626,11.427448,-4.002464
3.6092107,0.733919,12.180894,-4.323095
3.6131794,1.699098,13.16944,-4.362331
3.6171515,2.75429,14.198507,-4.139278
3.6211216,3.554604,14.853627,-3.662631
3.625092,4.203787,15.105746,-2.847079
3.6290624,4.496819,14.773115,-1.988241
3.6330326,4.460742,14.062123,-1.383935
3.6370029,4.265835,13.408937,-1.162979
3.6409731,4.110854,12.766544,-1.19417
3.6449454,3.885253,12.222132,-1.389882
3.6489141,3.416162,11.656142,-1.582778
3.6528859,2.658167,11.041408,-1.755754
3.6568563,1.876068,10.501562,-2.020036
3.6608264,0.961454,9.963011,-2.589952
3.6647968,0.214951,9.615948,-3.309888
3.6687672,-0.27722,9.415782,-4.079586
3.6727374,-0.496902,9.363445,-4.699358
3.6767092,-0.655724,9.391036,-5.269676
3.6806781,-0.754336,9.444379,-5.655593
3.6846499,-0.918895,9.437014,-5.779095
3.6886201,-1.130245,9.396313,-5.746295
3.6925905,-1.318314,9.32373,-5.710727
3.6965609,-1.442583,9.325933,-5.68599
3.7005327,-1.517761,9.340327,-5.707901
3.7045014,-1.523431,9.413053,-5.727792
3.7084718,-1.49696,9.482791,-5.716224
3.7124436,-1.477854,9.539275,-5.678855
3.7164137,-1.449766,9.515352,-5.522418
3.7203841,-1.453462,9.441276,-5.277529
3.7243545,-1.509171,9.307162,-4.935034
3.7283251,-1.542852,9.176142,-4.593793
3.7322953,-1.587672,8.970786,-4.206957
3.7362657,-1.625596,8.791059,-3.909502
3.7402375,-1.658128,8.583548,-3.667161
3.7442079,-1.671833,8.40563,-3.489338
3.748178,-1.68774,8.228048,-3.323344
3.7521484,-1.661097,8.111201,-3.186405
3.7561188,-1.645228,7.991912,-3.096708
3.7600906,-1.651463,7.879002,-3.056141
3.7640593,-1.596281,7.871025,-3.091748
3.7680311,-1.553502,7.983542,-3.123888
3.7720015,-1.516028,8.20446,-3.184978
3.7759717,-1.483476,8.516481,-3.162559
3.779942,-1.430373,8.819243,-3.15982
3.7839139,-1.377355,9.159823,-3.151899
3.7878826,-1.344344,9.535598,-3.118563
3.7918544,-1.256688,9.868612,-3.063869
3.7958233,-1.156514,10.18049,-2.988989
3.7997952,-1.043029,10.427045,-2.917565
3.8037653,-0.818721,10.671062,-2.734791
3.8077359,-0.573526,10.831847,-2.55831
3.8117063,-0.25798,10.897181,-2.372606
3.8156781,0.035923,10.883188,-2.234844
3.8196485,0.24079,10.761707,-2.160374
3.8236187,0.420441,10.561877,-2.154973
3.827589,0.493225,10.254845,-2.244593
3.8315594,0.55082,9.908499,-2.401614
3.8355296,0.587738,9.623274,-2.527607
3.8395,0.693217,9.328194,-2.683699
3.8434718,0.804356,9.058836,-2.839858
3.8474405,0.885845,8.778656,-2.933692
3.8514123,0.963599,8.572861,-2.950231
3.8553827,1.042407,8.488537,-2.915285
3.8593531,1.0747,8.321661,-2.858217
3.8633232,1.022219,8.082796,-2.83575
3.8672936,1.007356,7.817509,-2.810151
3.871264,0.976624,7.714185,-2.796686
3.8752358,0.967535,7.940724,-2.538821
3.8792059,0.900067,8.397098,-2.188751
3.8831763,0.747623,8.733847,-1.956896
3.8871467,0.539845,9.011976,-1.714124
3.8911171,0.349802,9.240727,-1.582203
3.8950875,0.032753,9.312056,-1.50965
3.8990593,-0.333857,9.280309,-1.507064
3.9030297,-0.68115,9.280376,-1.524379
3.9070001,-0.959634,9.221996,-1.636351
3.9109702,-1.206084,9.129513,-1.804586
3.9149406,-1.304419,9.071084,-1.975303
3.918911,-1.295943,9.044078,-2.077535
3.9228811,-1.189143,8.976849,-2.058697
3.9268515,-1.078971,8.92139,-1.944676
3.9308233,-0.970916,8.855146,-1.718644
3.9347937,-0.847605,8.822979,-1.507006
3.9387639,-0.68908,8.837803,-1.339728
3.9427342,-0.509218,8.790647,-1.308307
3.9467046,-0.259943,8.668063,-1.344335
3.9506748,-0.036737,8.61585,-1.358518
3.9546452,0.155834,8.646171,-1.351508
3.958617,0.317519,8.650759,-1.365145
3.9625874,0.455291,8.661551,-1.387564
3.9665575,0.662782,8.6686,-1.404362
3.9705279,0.849539,8.650959,-1.401183
3.9744985,0.994551,8.598306,-1.39219
3.9784703,1.099293,8.625465,-1.308556
3.982439,1.174921,8.687744,-1.193452
3.9864094,1.241576,8.783359,-1.123628
3.9903812,1.310318,8.832488,-1.134746
3.9943514,1.374032,8.841969,-1.185551
3.9983218,1.379836,8.847438,-1.188309
4.0022922,1.457935,8.848175,-1.185896
4.0062623,1.539338,8.846537,-1.164358
4.0102329,1.628728,8.835677,-1.156926
4.0142031,1.6875,8.797647,-1.176673
4.0181746,1.716039,8.748174,-1.202809
4.0221453,1.771403,8.677037,-1.252464
4.0261154,1.799674,8.666101,-1.282832
4.0300856,1.822821,8.627793,-1.34082
4.0340562,1.84772,8.646075,-1.297332
4.0380278,1.881881,8.734862,-1.233588
4.0419965,1.922745,8.775506,-1.230342
4.0459671,1.975063,8.768946,-1.18965
4.0499387,1.975657,8.759809,-1.188731
4.0539074,2.000825,8.779346,-1.138146
4.0578799,1.988451,8.857283,-1.043393
4.0618501,1.982246,8.915566,-0.94616
4.0658202,1.964921,8.974512,-0.889197
4.0697908,1.965276,9.010933,-0.886889
4.073761,2.002577,9.001968,-0.939197
4.0777326,2.056916,8.96347,-1.063457
4.0817032,2.114032,8.888005,-1.244698
4.0856733,2.103641,8.89852,-1.29579
4.0896435,2.087016,8.899746,-1.31865
4.0936141,2.06973,8.888053,-1.374798
4.0975842,2.086058,8.827575,-1.46642
4.1015544,2.119558,8.756927,-1.535536
4.1055264,2.150616,8.707088,-1.610857
4.1094966,2.147379,8.595261,-1.696445
4.1134672,2.148135,8.535042,-1.763598
4.1174374,2.162481,8.654722,-1.684924
4.1214075,2.144592,8.829998,-1.621832
4.1253781,2.130447,8.994192,-1.614056
4.1293497,2.112634,9.141149,-1.636016
4.1333199,2.111303,9.245286,-1.65084
4.1372905,2.123839,9.333786,-1.671967
4.1412611,2.088989,9.440845,-1.702316
4.1452312,2.064798,9.570831,-1.709355
4.1492014,2.023062,9.717309,-1.7029
4.153172,1.935138,9.869541,-1.67597
4.1571422,1.827954,10.047133,-1.601635
4.1611123,1.703829,10.213223,-1.506901
4.1650844,1.507179,10.421021,-1.43066
4.1690545,1.231213,10.616245,-1.346375
4.1730251,0.889398,10.801901,-1.242552
4.1769953,0.539059,10.976678,-1.120831
4.1809654,0.300281,11.135901,-1.029689
4.1849418,0.075829,11.298601,-0.874295
4.1889076,-0.105843,11.41766,-0.731362
4.1928763,-0.251822,11.515497,-0.586426
4.1968484,-0.307674,11.564397,-0.450426
4.2008185,-0.333819,11.586979,-0.316887
4.2047887,-0.286998,11.546152,-0.228867
4.2087593,-0.213189,11.464625,-0.150911
4.2127295,-0.067804,11.35929,-0.1102
4.2167015,0.073962,11.279956,-0.072037
4.2206702,0.299103,11.174228,0.00203
4.2246423,0.501815,11.076056,0.092033
4.2286124,0.733009,10.985929,0.184258
4.2325826,0.921413,10.926312,0.226942
4.2365532,1.112691,10.906001,0.320181
4.2405233,1.271675,10.882738,0.313363
4.2444954,1.467923,10.891606,0.363191
4.2484655,1.66058,10.901508,0.451202
4.2524343,1.765446,10.911593,0.538561
4.2564063,1.800325,10.91687,0.626725
4.2603765,1.75043,10.904669,0.664812
4.2643466,1.602688,10.829664,0.559726
4.2683172,1.450953,10.759725,0.255797
4.2722874,1.276608,10.717117,-0.321982
4.2762575,1.123628,10.73628,-1.037207
4.2802296,0.943718,10.874808,-1.850795
4.2841997,0.66759,11.189503,-2.626611
4.2881703,0.264665,11.676014,-3.272931
4.2921405,-0.15864,12.241745,-3.657785
4.2961111,-0.682213,13.00155,-3.835818
4.3000813,-1.289785,13.667521,-3.711999
4.3040514,-1.944542,14.17263,-3.23946
4.308023,-2.473469,14.387486,-2.788977
4.3119922,-3.053393,14.400587,-2.386349
4.3159637,-3.515607,14.186105,-2.112883
4.3199344,-3.889725,13.871344,-2.042149
4.3239045,-4.044228,13.617741,-2.113161
4.3278766,-3.985771,13.398192,-2.267002
4.3318448,-3.730923,13.146053,-2.378955
4.3358169,-3.240839,12.763068,-2.387431
4.339787,-2.458807,12.149309,-2.345839
4.3437576,-1.694377,11.497445,-2.271801
4.3477278,-0.973549,10.671234,-2.217653
4.3516984,-0.527165,9.895916,-2.241844
4.355669,-0.361553,9.216968,-2.399526
4.3596387,-0.334432,8.713238,-2.629915
4.3636112,-0.361228,8.291743,-2.923291
4.3675809,-0.431952,8.021859,-3.254199
4.3715515,-0.592756,7.886041,-3.58999
4.3755217,-0.805036,7.831147,-3.993845
4.3794923,-0.923798,7.820679,-4.368279
4.3834624,-0.971452,7.820009,-4.721002
4.3874345,-0.909548,7.861313,-4.986318
4.3914027,-0.796924,7.873878,-5.212311
4.3953748,-0.609229,7.884805,-5.394874
4.3993449,-0.311332,7.92973,-5.447738
4.4033155,-0.033155,8.036234,-5.404039
4.4072857,0.211954,8.216345,-5.310502
4.4112563,0.407915,8.412525,-5.099084
4.4152265,0.454132,8.590521,-4.857481
4.4191985,0.363028,8.769941,-4.559814
4.4231682,0.214252,8.974934,-4.301672
4.4271388,0.061445,9.204517,-4.082765
4.431109,-0.059721,9.399072,-3.989506
4.4350796,-0.135138,9.586422,-3.942168
4.4390502,-0.148421,9.734259,-3.88986
4.4430203,-0.184784,9.946587,-3.808476
4.4469924,-0.216943,10.222638,-3.69364
4.4509606,-0.262874,10.503296,-3.607669
4.4549327,-0.313842,10.916956,-3.52574
4.4589028,-0.407378,11.315332,-3.484856
4.4628735,-0.473975,11.493423,-3.515607
4.4668436,-0.578449,11.506485,-3.510857
4.4708142,-0.820665,11.475236,-3.322185
4.4747839,-1.107491,11.491498,-3.021703
4.4787564,-1.392171,11.417133,-2.750708
4.4827261,-1.609842,11.164066,-2.497593
4.4866967,-1.713492,10.806076,-2.335812
4.4906669,-1.757382,10.283374,-2.20414
4.4946375,-1.807881,9.760126,-2.213018
4.4986076,-1.848439,9.287242,-2.357149
4.5025797,-1.910908,8.836318,-2.54359
4.5065498,-2.049561,8.54933,-2.618912
4.5105186,-2.260883,8.314287,-2.660743
4.5144906,-2.480738,8.150025,-2.678614
4.5184608,-2.667418,8.045485,-2.65176
4.5224314,-2.754366,8.02457,-2.619908
4.526403,-2.826125,8.059141,-2.552535
4.5303841,-2.846342,8.095725,-2.568423
4.5343418,-2.867306,8.246559,-2.603895
4.5383143,-2.786305,8.431851,-2.638085
4.542284,-2.605591,8.621157,-2.644865
4.5462546,-2.409525,8.837066,-2.637769
4.5502248,-2.242093,8.989854,-2.621555
4.5541954,-2.100414,9.058213,-2.600764
4.558167,-1.948181,9.073335,-2.55198
4.5621376,-1.776632,9.065702,-2.441291
4.5661077,-1.589472,9.052602,-2.330774
4.5700779,-1.313986,9.076467,-2.172422
4.574048,-1.008648,9.117809,-2.019854
4.5780187,-0.776966,9.132136,-1.912
4.5819888,-0.547717,9.125768,-1.842051
4.5859594,-0.38064,9.119236,-1.737817
4.5899291,-0.219041,9.100533,-1.685671
4.5939016,-0.084793,9.14381,-1.658128
4.5978718,0.058984,9.192929,-1.600581
4.6018419,0.220247,9.177186,-1.583209
4.6058125,0.381348,9.134435,-1.591474
4.6097827,0.469963,9.114841,-1.59155
4.6137533,0.529846,9.079607,-1.580968
4.6177249,0.553942,9.029205,-1.581255
4.6216955,0.579052,9.013298,-1.569562
4.6256652,0.586742,9.011718,-1.572215
4.6296358,0.517205,8.839,-1.677234
4.633606,0.398271,8.56404,-1.822189
4.6375766,0.331827,8.471959,-1.873741
4.6415482,0.367462,8.585072,-1.90068
4.6455188,0.394737,8.836539,-1.837435
4.649487,0.2727,9.034577,-1.711117
4.6534595,0.100346,9.175041,-1.463422
4.6574292,-0.084257,9.163778,-1.298012
