Time,X,Y,Z,R,Theta,Phi
59.5200233,-0.991199,-9.066842,1.997961,9.337128,77.644287,263.761108
59.5299416,-1.01155,-9.012972,1.82079,9.250523,78.648293,263.596344
59.5399323,-1.022324,-8.962694,1.607706,9.162955,79.894737,263.492706
59.5499573,-1.022324,-8.933964,1.371878,9.096313,81.325729,263.471985
59.5599289,-1.000776,-8.944737,1.114501,9.069289,82.941231,263.616058
59.5699692,-0.964863,-8.990228,0.872687,9.083873,84.487099,263.874268
59.5799294,-0.924162,-9.041702,0.667982,9.113322,85.7966,264.164001
59.5899849,-0.893037,-9.083601,0.486023,9.140326,86.95195,264.385101
59.6000061,-0.873884,-9.124303,0.342371,9.172447,87.860878,264.529175
59.6099968,-0.852336,-9.151836,0.217872,9.194023,88.642128,264.67923
59.6199455,-0.835576,-9.167398,0.12809,9.20629,89.202805,264.792084
59.62994,-0.81762,-9.166202,0.061052,9.202798,89.619896,264.90274
59.6399574,-0.798466,-9.16261,-0.002394,9.197335,90.014915,265.019592
59.6499443,-0.779313,-9.16261,-0.063446,9.195911,90.395309,265.138489
59.6600113,-0.758962,-9.184157,-0.12809,9.216353,90.796326,265.275909
59.6699486,-0.731429,-9.229648,-0.198719,9.260716,91.229561,265.468903
59.6799927,-0.709881,-9.293094,-0.251391,9.323557,91.545052,265.631775
59.689949,-0.687136,-9.369708,-0.268151,9.398696,91.634903,265.805664
59.6999969,-0.666785,-9.437943,-0.27653,9.465508,91.67411,265.958801
59.7099571,-0.65242,-9.497798,-0.259771,9.523723,91.563004,266.070435
59.7199402,-0.633266,-9.524135,-0.227449,9.547873,91.365028,266.195953
59.7299728,-0.614113,-9.532514,-0.196325,9.554292,91.177414,266.313934
59.7399483,-0.59855,-9.526528,-0.180762,9.547025,91.0849,266.404846
59.7499695,-0.580594,-9.512163,-0.179565,9.531557,91.07946,266.507172
59.7599487,-0.560243,-9.500193,-0.199916,9.518797,91.20343,266.625061
59.7699699,-0.538695,-9.489418,-0.215478,9.507138,91.298714,266.750916
59.7799454,-0.517148,-9.479841,-0.234632,9.496836,91.41571,266.877472
59.7900009,-0.501585,-9.470264,-0.241814,9.48662,91.460632,266.968201
59.7999878,-0.484826,-9.460688,-0.234632,9.476007,91.418823,267.066376
59.8099937,-0.474052,-9.459491,-0.227449,9.474092,91.375656,267.131073
59.8199615,-0.466869,-9.469068,-0.205901,9.482805,91.244171,267.177338
59.8300018,-0.463278,-9.491813,-0.178368,9.504786,91.075287,267.205719
59.8399658,-0.470461,-9.526528,-0.143652,9.53922,90.862854,267.172791
59.8499603,-0.483629,-9.556456,-0.102951,9.569239,90.616432,267.102875
59.8599586,-0.511162,-9.56723,-0.061052,9.58107,90.365097,266.941681
59.8700104,-0.547075,-9.564836,-0.021548,9.580492,90.128868,266.72644
59.8801346,-0.592565,-9.543288,0.013168,9.561677,89.921097,266.44693
59.8900032,-0.641646,-9.527725,0.038307,9.549383,89.770157,266.147217
59.8999557,-0.685939,-9.515755,0.061052,9.540641,89.633354,265.876984
59.9099197,-0.729034,-9.503783,0.088585,9.532117,89.467522,265.613434
59.9199791,-0.774524,-9.48463,0.112527,9.516867,89.322517,265.331543
59.9299355,-0.820014,-9.460688,0.138864,9.497174,89.162216,265.046204
59.939949,-0.864307,-9.437943,0.167594,9.478918,88.986916,264.767578
59.9499588,-0.913388,-9.42238,0.199916,9.468658,88.790199,264.463165
59.9599686,-0.963666,-9.411607,0.235829,9.463752,88.57209,264.153778
59.9699554,-1.007959,-9.415198,0.265756,9.472728,88.392365,263.889374
59.9799843,-1.04866,-9.419987,0.295684,9.482788,88.213165,263.647827
59.9899826,-1.086968,-9.42238,0.314838,9.490093,88.098839,263.419434
59.9999466,-1.116895,-9.424775,0.319626,9.496104,88.071136,263.241608
60.0099602,-1.136049,-9.424775,0.301669,9.497788,88.179863,263.126801
60.0199242,-1.154005,-9.424775,0.272939,9.499084,88.353485,263.019226
60.0299683,-1.165976,-9.433155,0.232238,9.507778,88.600349,262.953735
60.0399666,-1.169568,-9.440337,0.183156,9.514274,88.89695,262.937592
60.0499802,-1.169568,-9.443929,0.142455,9.517141,89.142349,262.940247
60.0599365,-1.161188,-9.445126,0.142455,9.517303,89.142365,262.991211
60.0700607,-1.14802,-9.445126,0.104148,9.515208,89.372864,263.069916
60.0800209,-1.132457,-9.443929,0.079009,9.511913,89.524078,263.162109
60.089962,-1.119289,-9.436746,0.057461,9.503067,89.653557,263.235779
60.0999718,-1.108515,-9.41879,0.051475,9.483936,89.689018,263.287628
60.1099396,-1.109712,-9.391256,0.05387,9.456746,89.673615,263.260925
60.1199303,-1.109712,-9.355343,0.079009,9.42126,89.519501,263.235291
60.1299553,-1.127669,-9.31943,0.100556,9.387946,89.386276,263.100647
60.1399651,-1.156399,-9.281123,0.125696,9.353732,89.230034,262.897736
60.1499901,-1.191115,-9.246407,0.155623,9.324109,89.043663,262.659637
60.1599197,-1.242591,-9.217676,0.175974,9.302717,88.916107,262.32251
60.16996,-1.303643,-9.196129,0.19393,9.290095,88.803864,261.931519
60.1799278,-1.377863,-9.182961,0.208296,9.288093,88.714973,261.466675
60.1899643,-1.455675,-9.184157,0.215478,9.301299,88.672539,260.993622
60.1999245,-1.540669,-9.192537,0.213084,9.323186,88.690376,260.485657
60.20998,-1.628057,-9.206903,0.21069,9.352113,88.709099,259.972046
60.2199707,-1.715446,-9.216479,0.196325,9.376822,88.800301,259.456299
60.2299767,-1.802834,-9.227253,0.177171,9.403393,88.920418,258.944733
60.2399521,-1.88304,-9.23683,0.155623,9.428101,89.054214,258.477448
60.2501106,-1.952471,-9.238028,0.132878,9.443037,89.193733,258.066071
60.2599678,-1.991976,-9.226056,0.106542,9.439249,89.353279,257.816437
60.2699509,-2.001553,-9.19972,0.093374,9.415401,89.431778,257.725647
60.2799683,-1.997961,-9.172187,0.07422,9.387565,89.547005,257.711334
60.2899551,-1.978808,-9.150639,0.046687,9.362267,89.714279,257.797791
60.299942,-1.945289,-9.136273,0.017957,9.34109,89.889862,257.980103
60.3100166,-1.90339,-9.127894,-0.009577,9.32424,90.058846,258.221222
60.3199501,-1.860295,-9.127894,-0.033519,9.315593,90.206161,258.480682
60.3299828,-1.82079,-9.135077,-0.047884,9.314891,90.294533,258.7276
60.3399391,-1.784877,-9.14585,-0.065841,9.318622,90.404823,258.957123
60.3499489,-1.759738,-9.16261,-0.083797,9.330441,90.51458,259.128357
60.3599739,-1.742979,-9.178172,-0.086191,9.342604,90.528595,259.247284
60.369957,-1.736993,-9.194932,-0.087388,9.357967,90.535057,259.30246
60.3800125,-1.741782,-9.215282,-0.096965,9.378946,90.592369,259.296783
60.3899307,-1.75495,-9.239224,-0.108936,9.40505,90.663658,259.245056
60.399971,-1.768118,-9.264363,-0.136469,9.432566,90.828979,259.194946
60.409935,-1.782483,-9.283517,-0.177171,9.454751,91.073715,259.131195
60.4199944,-1.802834,-9.297882,-0.223858,9.473698,91.353989,259.026672
60.429924,-1.82917,-9.293094,-0.270545,9.475265,91.636177,258.864746
60.4399605,-1.861492,-9.272743,-0.310049,9.462824,91.877632,258.648834
60.4499321,-1.904588,-9.241618,-0.349553,9.442307,92.121567,258.355072
60.4599876,-1.959654,-9.210494,-0.385466,9.424543,92.34407,257.988678
60.470005,-2.019509,-9.182961,-0.438139,9.412605,92.667976,257.596985
60.4800339,-2.07697,-9.161413,-0.482432,9.406277,92.939888,257.226471
60.4899559,-2.141613,-9.155427,-0.521936,9.417047,93.177223,256.834259
60.4999886,-2.218228,-9.180567,-0.547075,9.460583,93.315079,256.416412
60.5099525,-2.30801,-9.255983,-0.547075,9.555074,93.282265,255.998627
60.519989,-2.404976,-9.396045,-0.56144,9.715183,93.312965,255.643021
60.5299492,-2.507926,-9.601946,-0.568623,9.940342,93.279312,255.361969
60.5399513,-2.613271,-9.856929,-0.549469,10.212255,93.084282,255.151337
60.5500946,-2.706645,-10.09994,-0.525527,10.469522,92.87722,254.998016
60.5599518,-2.780865,-10.280702,-0.505177,10.66214,92.715714,254.864059
60.5699921,-2.827552,-10.387244,-0.454898,10.774823,92.41967,254.772263
60.579998,-2.829947,-10.407595,-0.254982,10.788496,91.354294,254.788391
60.5899773,-2.77488,-10.396821,0.061052,10.760928,89.674927,255.056259
60.5999794,-2.631228,-10.41358,0.336385,10.746123,88.206177,255.819717
60.6099358,-2.416947,-10.426748,0.312443,10.707769,88.327919,256.949188
60.619976,-2.160767,-10.424355,0.226252,10.648346,88.782509,258.28952
60.6299438,-1.915361,-10.395624,0.234632,10.573205,88.728432,259.560516
60.6400375,-1.720234,-10.315418,0.325611,10.462938,88.216644,260.532288
60.6500053,-1.563414,-10.204087,0.42138,10.331758,87.662552,261.289185
60.6601639,-1.428141,-10.066422,0.435745,10.176557,87.545929,261.925232
60.6699753,-1.328782,-9.901221,0.373495,9.996966,87.858879,262.356354
60.6799965,-1.264138,-9.718064,0.292093,9.804292,88.29277,262.588501
60.6899376,-1.241394,-9.539697,0.23104,9.622903,88.624229,262.585815
60.6999702,-1.243788,-9.374496,0.204704,9.458863,88.759933,262.442261
60.709938,-1.258153,-9.224859,0.195127,9.312306,88.799355,262.233521
60.7199974,-1.274912,-9.105149,0.190339,9.195944,88.813995,262.029205
60.7299461,-1.273715,-9.008183,0.171185,9.099397,88.922043,261.951996
60.7399254,-1.247379,-8.941146,0.129287,9.028664,89.17952,262.057922
60.7500839,-1.189918,-8.904037,0.067038,8.983444,89.572433,262.388214
60.7599716,-1.116895,-8.889671,-0.002394,8.959559,90.015312,262.838898
60.7699623,-1.042675,-8.892065,-0.063446,8.953213,90.406029,263.312103
60.7799416,-0.969652,-8.895657,-0.095768,8.94886,90.613174,263.779144
60.7899628,-0.897826,-8.896853,-0.104148,8.942647,90.66729,264.237518
60.7999458,-0.80924,-8.917204,-0.086191,8.954263,90.551521,264.814575
60.8099861,-0.712275,-8.956709,-0.076614,8.985312,90.488548,265.453156
60.8199654,-0.61531,-9.020155,-0.077812,9.041452,90.493095,266.097626
60.8299828,-0.537498,-9.099164,-0.122104,9.115843,90.767487,266.619385
60.8400154,-0.468066,-9.198523,-0.201113,9.212619,91.250877,267.087006
60.8500595,-0.408211,-9.317036,-0.280122,9.33018,91.720459,267.491272
60.8599472,-0.342371,-9.317036,-0.33878,9.329477,92.081032,267.895508
60.8699532,-0.28491,-9.452309,-0.317232,9.461922,91.921326,268.273529
60.8800468,-0.244209,-9.594764,-0.203507,9.600028,91.214684,268.541992
60.8899651,-0.244209,-9.736021,0.004788,9.739084,89.971832,268.563141
60.9000435,-0.220267,-9.855731,0.226252,9.860788,88.685257,268.719696
60.9099884,-0.201113,-9.968259,0.53271,9.984509,86.941612,268.844208
60.9199905,-0.184354,-10.041282,0.456095,10.053326,87.399734,268.948181
60.9299812,-0.166397,-10.053253,0.666785,10.076715,86.205917,269.051758
60.9399834,-0.155623,-10.010158,0.81762,10.044699,85.331062,269.109314
60.9499512,-0.152032,-9.939528,0.927753,9.983891,84.668098,269.123688
60.9599648,-0.160412,-9.864111,1.007959,9.916774,84.166283,269.068329
60.9700432,-0.252588,-9.73243,1.095347,9.797131,83.58075,268.513336
60.9799652,-0.274136,-9.694122,1.195904,9.771456,82.970093,268.380188
60.9900284,-0.32202,-9.674969,1.211466,9.755837,82.866676,268.093689
60.9999695,-0.365116,-9.657013,1.243788,9.743624,82.6661,267.834778
61.0099831,-0.395043,-9.65821,1.240196,9.74552,82.68882,267.657776
61.0200157,-0.420182,-9.653421,1.218649,9.739107,82.811768,267.50766
61.0299492,-0.44173,-9.643845,1.244985,9.733902,82.651634,267.377441
61.0400124,-0.471658,-9.619903,1.285686,9.716891,82.396637,267.193085
61.0499611,-0.502782,-9.578004,1.349133,9.685614,81.993095,266.995117
61.059967,-0.537498,-9.522937,1.419762,9.643182,81.533592,266.769501
61.0699844,-0.585382,-9.443929,1.479617,9.577042,81.112419,266.453064
61.0799675,-0.666785,-9.3733,1.522712,9.519559,80.795647,265.93103
61.0899811,-0.781707,-9.305065,1.555034,9.466437,80.54528,265.197937
61.0999565,-0.924162,-9.260772,1.600524,9.443392,80.242058,264.301147
61.109951,-1.09415,-9.228451,1.686715,9.444919,79.712685,263.238434
61.1199684,-1.279701,-9.202114,1.812411,9.4658,78.961456,262.082886
61.12994,-1.468843,-9.196129,1.944092,9.513453,78.208443,260.92514
61.139946,-1.640028,-9.220071,2.051831,9.586939,77.641754,259.91394
61.1499405,-1.780089,-9.267955,2.129642,9.674662,77.283577,259.127655
61.1599655,-1.892616,-9.297882,2.197877,9.739778,76.958313,258.494446
61.1699562,-1.981202,-9.30267,2.22541,9.768178,76.831093,257.977264
61.1799736,-2.057816,-9.300277,2.223016,9.781183,76.863319,257.523529
61.1899338,-2.103306,-9.294291,2.212242,9.782727,76.930222,257.248688
61.1999245,-2.118869,-9.277532,2.212242,9.770169,76.913124,257.13504
61.2099915,-2.109292,-9.258378,2.199074,9.746928,76.960831,257.165649
61.219944,-2.063802,-9.234436,2.175132,9.709031,77.054047,257.402008
61.2299347,-1.993173,-9.181764,2.139219,9.636066,77.173393,257.752289
61.2399178,-1.90339,-9.088389,2.103306,9.520799,77.237099,258.171448
61.2500153,-1.812411,-8.98903,2.149993,9.418596,76.804695,258.600586
61.2599373,-1.734599,-8.870518,2.176329,9.296845,76.461815,258.935638
61.2699699,-1.665167,-8.750807,2.231396,9.183057,75.93689,259.226135
61.2799339,-1.601721,-8.645462,2.302025,9.088941,75.328453,259.503967
61.2899818,-1.553837,-8.556877,2.387019,9.018449,74.651955,259.707855
61.2999306,-1.51553,-8.480263,2.462436,8.959647,74.047737,259.867493
61.3099823,-1.486799,-8.414422,2.531868,8.911982,73.495117,259.979462
61.3199272,-1.472434,-8.35337,2.602497,8.87242,72.942909,260.003265
61.3299446,-1.468843,-8.289924,2.665944,8.831059,72.429283,259.952393
61.3399849,-1.474828,-8.220491,2.731784,8.787164,71.88752,259.828827
61.3505592,-1.492785,-8.146272,2.776077,8.734801,71.468987,259.615906
61.3600006,-1.511938,-8.074445,2.804807,8.680412,71.148338,259.394196
61.3699112,-1.534683,-8.015787,2.822764,8.635745,70.921104,259.161438
61.3799782,-1.559822,-7.965509,2.838326,8.598748,70.726006,258.92041
61.3899422,-1.584962,-7.920019,2.850297,8.56522,70.56266,258.683411
61.4000015,-1.599327,-7.885303,2.868254,8.541822,70.379448,258.534576
61.4099731,-1.610101,-7.849391,2.898181,8.520845,70.115303,258.408051
61.4199524,-1.617283,-7.807492,2.936488,8.496793,69.781593,258.296967
61.4299355,-1.625663,-7.77517,2.995146,8.489225,69.340263,258.190491
61.4399834,-1.631648,-7.73806,3.065775,8.481676,68.810196,258.093018
61.4499474,-1.636437,-7.696161,3.147178,8.474288,68.199272,257.995972
61.45998,-1.644817,-7.659051,3.221398,8.470177,67.646339,257.879547
61.4699669,-1.673547,-7.631518,3.337517,8.495872,66.868683,257.631165
61.4800491,-1.720234,-7.631518,3.471592,8.558693,66.069901,257.29715
61.4899445,-1.79206,-7.672219,3.618836,8.670087,65.32988,256.852692
61.4999428,-1.893813,-7.747637,3.797204,8.833525,64.541145,256.264099
61.5099525,-2.021903,-7.839813,3.973178,9.018698,63.861092,255.538437
61.5199585,-2.178724,-7.943961,4.095282,9.199168,63.56517,254.663086
61.5300446,-2.357092,-8.051701,4.161122,9.364865,63.619305,253.682892
61.5399361,-2.547431,-8.140285,4.217386,9.51525,63.690239,252.622955
61.5499992,-2.72939,-8.191761,4.230555,9.615202,63.897011,251.572586
61.5600052,-2.853889,-8.206126,4.231751,9.664001,64.030785,250.823578
61.5699959,-2.911349,-8.204929,4.174291,9.655129,64.383896,250.463821
61.5799446,-2.853889,-8.213309,4.024653,9.581282,65.162018,250.839127
61.5899353,-2.674323,-8.285135,3.798401,9.498595,66.42865,252.110657
61.6000061,-2.373851,-8.486248,3.594894,9.517081,67.806808,254.372147
61.6100197,-1.987187,-8.789114,3.517082,9.673019,68.678726,257.259827
61.6199455,-1.588553,-9.130288,3.610456,9.945907,68.714882,260.130066
61.6299286,-1.258153,-9.502586,3.821146,10.319073,68.265915,262.457855
61.6399918,-1.034295,-9.911995,4.094085,10.773993,67.666504,264.042877
61.6499634,-0.93733,-10.279505,4.303577,11.183362,67.367455,264.789917
61.6600304,-0.968455,-10.514136,4.40174,11.439418,67.369484,264.737335
61.6699371,-1.156399,-10.509348,4.340688,11.429139,67.679245,263.720703
61.679966,-1.422156,-10.320207,4.07134,11.185035,68.654015,262.15387
61.6899567,-1.643619,-10.013748,3.667917,10.790285,70.127525,260.678802
61.7000732,-1.768118,-9.703699,3.234566,10.380291,71.843925,259.67337
61.7100029,-1.79206,-9.662998,2.852691,10.233418,73.813652,259.49353
61.7199478,-1.79206,-9.334992,2.549825,9.841502,74.983986,259.132996
61.7299919,-1.748964,-9.054871,2.243367,9.491167,76.32798,259.067841
61.7399673,-1.657985,-8.848969,2.319981,9.29707,75.549767,259.387817
61.7499466,-1.564611,-8.692149,2.157176,9.091473,76.274254,259.795868
61.7599335,-1.458069,-8.59279,2.070984,8.958291,76.6334,260.369476
61.7700043,-1.33357,-8.542512,2.033874,8.88198,76.762451,261.127167
61.7799263,-1.191115,-8.546103,2.049437,8.868754,76.639038,262.065491
61.789978,-1.079785,-8.582016,2.078167,8.895826,76.490211,262.828766
61.7999992,-0.997185,-8.663419,2.117671,8.974059,76.350777,263.43399
61.8101196,-0.960075,-8.762778,2.157176,9.07532,76.249352,263.747437
61.8200569,-0.951695,-8.875306,2.183512,9.189369,76.254311,263.879578
61.8300972,-0.963666,-8.995016,2.20506,9.311351,76.301414,263.88504
61.8399925,-0.98282,-9.082404,2.206257,9.398062,76.422722,263.823975
61.8500214,-0.998382,-9.159019,2.177526,9.467101,76.702347,263.779022
61.8600883,-1.01155,-9.19972,2.13084,9.497293,77.034584,263.725281
61.8699951,-1.023521,-9.198523,2.062605,9.482339,77.436546,263.650818
61.8799896,-1.049857,-9.15423,1.974019,9.423316,77.907974,263.457581
61.8899689,-1.059434,-9.093178,1.839944,9.337755,78.635872,263.354492
61.8999367,-1.054646,-9.029732,1.654393,9.240419,79.686226,263.338196
61.909977,-1.049857,-8.981848,1.444901,9.157703,80.921951,263.33313
61.9199791,-1.037886,-8.977059,1.212663,9.117859,82.357094,263.404999
61.9300766,-1.029507,-9.002198,0.954089,9.110969,83.989037,263.475891
61.9399529,-1.030704,-9.047688,0.730232,9.13544,85.41523,263.500946
61.9499702,-1.051055,-9.090784,0.559046,9.168403,86.504204,263.404877
61.9600334,-1.109712,-9.118318,0.433351,9.195812,87.29895,263.061157
61.9700127,-1.200692,-9.123106,0.356736,9.208691,87.779861,262.50238
61.9800224,-1.307234,-9.118318,0.362722,9.218684,87.745041,261.841461
61.9899673,-1.420959,-9.114726,0.447716,9.235682,87.221397,261.139069
61.9999657,-1.514333,-9.108741,0.580594,9.251997,86.40213,260.560883
62.0099983,-1.578976,-9.115923,0.733823,9.280717,85.464912,260.173248
62.0199699,-1.607706,-9.141062,0.836774,9.319009,84.848351,260.024994
62.0299988,-1.587356,-9.185355,0.882263,9.363164,84.59317,260.195343
62.0399628,-1.531092,-9.242816,0.866701,9.408776,84.714638,260.594238
62.0500107,-1.46166,-9.30267,0.80924,9.451508,85.08831,261.070526
62.0599785,-1.385046,-9.358934,0.721852,9.488365,85.636864,261.581787
62.0699387,-1.316811,-9.398438,0.627281,9.510947,86.218391,262.024231
62.0799828,-1.262941,-9.427169,0.539892,9.5267,86.751221,262.369629
62.0900116,-1.229423,-9.440337,0.459687,9.531147,87.235558,262.580078
62.1000023,-1.206678,-9.440337,0.413,9.526101,87.51519,262.715881
62.109951,-1.186327,-9.433155,0.392649,9.515564,87.635086,262.832031
62.1199913,-1.162385,-9.421184,0.386664,9.500491,87.667458,262.9664
62.130085,-1.127669,-9.409213,0.398635,9.484927,87.591248,263.165863
62.1400146,-1.091756,-9.400833,0.423774,9.473498,87.436157,263.375702
62.1500854,-1.046266,-9.391256,0.448913,9.460015,87.280083,263.642975
62.1599731,-0.999579,-9.384073,0.477643,9.44924,87.102562,263.919861
62.1699905,-0.958878,-9.376891,0.500388,9.439064,86.961182,264.161255
62.1800385,-0.919373,-9.39365,0.518345,9.452756,86.85659,264.410156
62.1900444,-0.884658,-9.414001,0.514753,9.469478,86.883911,264.631531
62.2000694,-0.866701,-9.436746,0.513556,9.490368,86.898018,264.752502
62.2099533,-0.860716,-9.441534,0.505177,9.494135,86.94989,264.791168
62.2202263,-0.867898,-9.423578,0.505177,9.476934,86.944351,264.737976
62.2299805,-0.889446,-9.397242,0.505177,9.452749,86.936523,264.593079
62.2400017,-0.921768,-9.370906,0.496797,9.429228,86.979866,264.382172
62.2499504,-0.962469,-9.354146,0.47884,9.415714,87.084938,264.125397
62.2600288,-1.00317,-9.349358,0.452504,9.413904,87.244865,263.875702
62.2699471,-1.042675,-9.351752,0.42138,9.419129,87.435928,263.638062
62.2799644,-1.086968,-9.356541,0.392649,9.427647,87.613014,263.373535
62.2899399,-1.136049,-9.350554,0.369904,9.426574,87.751106,263.072784
62.2999382,-1.187524,-9.343372,0.344765,9.424844,87.903625,262.756653
62.3100014,-1.241394,-9.337387,0.324414,9.425132,88.027481,262.427002
62.3199959,-1.295263,-9.333796,0.301669,9.428067,88.166397,262.099457
