Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
31.6099586,1.448492,-6.493075,-0.429759,6.666547,93.696136,282.575775
31.6199608,1.705869,-6.299145,-0.329203,6.534339,92.887810,285.152802
31.6299515,1.904588,-6.150704,-0.177171,6.441274,91.576149,287.205322
31.6399517,2.037466,-5.995081,0.062249,6.332151,89.436737,288.770660
31.6500015,2.061408,-5.878962,0.355539,6.240032,86.733681,289.322784
31.6600266,1.940500,-5.820304,0.708684,6.176060,83.410973,288.438477
31.6700439,1.687912,-5.844246,1.090559,6.180096,79.836189,286.109558
31.6799908,1.331176,-5.943606,1.594538,6.296113,75.329636,282.624084
31.6899414,0.842759,-6.108806,2.273294,6.572337,69.763969,277.854828
31.6999531,0.237026,-6.347029,3.098097,7.066765,63.997913,272.138672
31.7099514,-0.432153,-6.682217,3.995923,7.797832,59.173492,266.299713
31.7199650,-1.127669,-7.135918,4.920084,8.740721,55.743942,261.019958
31.7299290,-1.823185,-7.681796,5.966351,9.896027,52.921860,256.648560
31.7399406,-2.614468,-8.305486,6.874950,11.094210,51.706635,252.526611
31.7499542,-3.440468,-9.180567,7.430405,12.301648,52.841858,249.456238
31.7599487,-4.102465,-10.195708,7.846996,13.504001,54.472984,248.081543
31.7699394,-4.404134,-11.142614,8.069656,14.445539,56.039158,248.433517
31.7799339,-4.469975,-11.650186,8.090008,14.871305,57.043568,249.009064
31.7899837,-4.558560,-11.633426,7.846996,14.754403,57.870071,248.602264
31.8000050,-4.689044,-11.238382,7.353790,14.225562,58.872654,247.352402
31.8101463,-4.721366,-10.711658,6.375759,13.329712,61.424797,246.213608
31.8199577,-4.414908,-10.711658,4.912902,12.584421,67.020889,247.600540
31.8299580,-3.861847,-10.155006,3.695450,11.475817,71.214828,249.178696
31.8399830,-3.761291,-9.654618,3.066972,10.805799,73.511284,248.714874
31.8501625,-2.858677,-9.403227,3.353080,10.384404,71.161865,253.090195
31.8600407,-1.729811,-9.503783,3.353080,10.225326,70.857475,259.684357
31.8699780,-0.351948,-10.108319,4.224569,10.961248,67.330833,268.005890
31.8799343,1.019930,-11.026496,5.102044,12.192405,65.262550,275.284698
31.8899727,1.971625,-11.616667,4.836287,12.736715,67.684135,279.632660
31.8999577,2.586935,-11.601105,4.108450,12.576057,70.932114,282.570740
31.9099636,2.942474,-11.309011,3.469198,12.189636,73.464920,284.584320
31.9199371,2.940080,-10.917560,2.902970,11.673235,75.600235,285.072083
31.9299622,2.664747,-10.504560,2.437297,11.107973,77.325104,284.234253
31.9399395,2.319981,-10.070012,1.971625,10.520207,79.198143,282.973724
31.9500179,2.057816,-9.631873,1.476025,9.959229,81.476974,282.059723
31.9599438,1.885434,-9.249998,0.950498,9.487927,84.250481,281.520813
31.9700222,1.757344,-8.968679,0.377087,9.147003,87.637299,281.086212
31.9799519,1.646014,-8.769960,-0.276530,8.927376,91.775055,280.630035
31.9901199,1.478420,-8.670602,-0.908600,8.842546,95.897736,279.676422
32.0000267,1.300052,-8.702923,-1.355118,8.903221,98.754753,278.496063
32.0099411,1.136049,-8.895657,-1.667562,9.121627,100.533714,277.277740
32.0199471,0.990002,-9.249998,-1.851915,9.485365,101.258698,276.108948
32.0299644,0.785298,-9.718064,-1.972822,9.947336,101.439125,274.619934
32.0399818,0.555455,-10.212467,-1.928530,10.407797,100.678429,273.113251
32.0500031,0.289698,-10.575189,-1.833959,10.736943,99.834816,271.569183
32.0600166,-0.004788,-10.759542,-1.744176,10.899997,99.207832,269.974487
32.0700188,-0.378284,-10.957064,-1.721431,11.097913,98.923355,268.022705
32.0800209,-0.837971,-11.004948,-1.593341,11.151224,98.214813,265.645630
32.0899620,-1.158794,-10.934319,-1.564611,11.106311,98.098534,263.950500
32.0999832,-1.386243,-10.724827,-1.644817,10.938418,98.648407,262.635040
32.1100082,-1.598130,-10.423157,-1.624466,10.669353,98.757652,261.283020
32.1200218,-1.745373,-10.000581,-1.250970,10.228532,97.024979,260.100037
32.1300545,-1.878251,-9.611523,-0.591368,9.811163,93.455597,258.942810
32.1400337,-1.987187,-9.257181,0.426168,9.477654,87.422798,257.884491
32.1499977,-2.000355,-8.983045,1.659182,9.351439,79.780174,257.446136
32.1599731,-1.987187,-8.777143,2.604892,9.368705,73.856628,257.243042
32.1699944,-1.972822,-8.584411,3.112462,9.341925,70.538620,257.057343
32.1799965,-1.997961,-8.434772,3.084929,9.200762,70.409790,256.673859
32.1899414,-2.066196,-8.328231,2.572570,8.958053,73.310822,256.066498
32.1999474,-2.110489,-8.274361,1.606509,8.689078,79.345375,255.691025
32.2099648,-2.146402,-8.277952,0.571017,8.570741,86.179893,255.463821
32.2199402,-2.153584,-8.383297,-0.258574,8.659357,91.711143,255.592819
32.2299461,-2.014721,-8.471883,-0.581791,8.727564,93.822250,256.622833
32.2399292,-1.746570,-8.547300,-0.477643,8.736990,93.133873,258.451080
32.2499771,-1.422156,-8.638280,0.026336,8.754604,89.827637,260.651031
32.2599640,-1.159991,-8.768764,0.495600,8.859030,86.793037,262.464294
32.2700462,-1.006762,-8.955511,0.677559,9.037357,85.700317,263.585846
32.2800636,-0.893037,-9.166202,0.633266,9.231348,86.066444,264.435394
32.2900314,-0.812831,-9.385271,0.439336,9.430643,87.329849,265.050140
32.3000145,-0.744597,-9.611523,0.251391,9.643599,88.506233,265.570190
32.3099670,-0.705092,-9.812635,0.175974,9.839509,88.975243,265.890045
32.3199463,-0.676362,-9.958682,0.192733,9.983484,88.893822,266.114624
32.3299332,-0.652420,-10.050858,0.203507,10.074067,88.842484,266.286041
32.3399429,-0.713472,-10.140641,0.052672,10.165846,89.703133,265.975433
32.3499413,-0.847547,-10.267534,-0.173580,10.303918,90.965248,265.281128
32.3599510,-1.061828,-10.370484,-0.397437,10.432276,92.183319,264.153900
32.3699379,-1.381454,-10.369287,-0.500388,10.472866,92.738609,262.411407
32.3799629,-1.766921,-10.244789,-0.520739,10.409077,92.867554,260.214447
32.3899422,-2.148796,-10.030508,-0.547075,10.272668,93.052757,257.908508
32.4000244,-2.450465,-9.776723,-0.530316,10.093083,93.011848,255.929092
32.4099388,-2.592921,-9.566033,-0.536301,9.925716,93.097282,254.834106
32.4199371,-2.595315,-9.522937,-0.484826,9.882157,92.812103,254.755234
32.4299507,-2.510320,-9.722853,-0.331597,10.047166,91.891335,255.523087
32.4399605,-2.421735,-10.090364,-0.131681,10.377745,90.727036,256.503998
32.4499435,-2.414552,-10.494983,0.045490,10.769252,89.757980,257.043579
32.4599304,-2.482787,-10.766725,0.142455,11.050199,89.261345,257.014679
32.4699974,-2.573767,-10.838552,0.055067,11.140085,89.716782,256.641724
32.4799461,-2.647987,-10.694899,-0.074220,11.018085,90.385963,256.093597
32.4899712,-2.694674,-10.329783,-0.102951,10.675968,90.552521,255.379395
32.4999313,-2.637213,-9.907207,0.162806,10.253494,89.090218,255.094009
32.5099678,-2.457648,-9.562442,0.452504,9.883576,87.375885,255.586334
32.5199318,-2.201468,-9.425972,0.630872,9.700176,86.271011,256.854004
32.5299950,-1.991976,-9.610326,0.693121,9.839042,85.960396,258.289856
32.5399399,-1.818396,-10.060435,0.650026,10.244094,86.361923,259.754547
32.5499420,-1.622072,-10.648212,0.512359,10.783231,87.276596,261.338562
32.5599518,-1.425747,-11.204864,0.398635,11.302240,87.978737,262.748444
32.5699501,-1.212663,-11.651382,0.378284,11.720425,88.150421,264.058105
32.5799561,-0.988805,-12.158954,0.435745,12.206874,87.954300,265.350769
32.5899429,-0.744597,-12.692861,0.729034,12.735565,86.718369,266.642731
32.5999527,-0.493206,-13.223176,1.007959,13.270705,85.643982,267.863953
32.6099434,-0.208296,-13.529634,1.233014,13.587298,84.793388,269.117981
32.6199875,0.099359,-14.000094,1.392228,14.069499,84.321083,270.406616
32.6300011,0.282516,-13.980941,1.304840,14.044541,84.669121,271.157623
32.6400185,0.588974,-13.980941,1.119289,14.038034,85.426804,272.412262
32.6499901,0.312443,-13.748703,0.812831,13.776254,86.617447,271.301849
32.6599655,0.350751,-13.344083,0.875081,13.377344,86.249313,271.505676
32.6699409,0.371101,-12.767080,0.642843,12.788639,87.118713,271.664948
32.6799812,0.337582,-12.105083,0.426168,12.117287,87.984474,271.597443
32.6899490,0.234632,-11.431116,0.355539,11.439050,88.218895,271.175873
32.6999702,0.082600,-10.781090,0.427365,10.789873,87.730034,270.438965
32.7099648,-0.124498,-10.216059,0.391452,10.224314,87.805817,269.301788
32.7200127,-0.343568,-9.782708,0.259771,9.792186,88.479858,267.988617
32.7300529,-0.550666,-9.425972,0.184354,9.443843,88.881454,266.656586
32.7401199,-0.718261,-9.103952,0.158017,9.133610,89.008698,265.488953
32.7500725,-0.805649,-8.795100,0.142455,8.833072,89.075928,264.766205
32.7600060,-0.799663,-8.531737,0.172383,8.570865,88.847557,264.645416
32.7700462,-0.705092,-8.310274,0.217872,8.342978,88.503578,265.150299
32.7799835,-0.545878,-8.081628,0.280122,8.104885,88.019348,266.135803
32.7899208,-0.347159,-7.858967,0.294487,7.872141,87.856140,267.470673
32.7999954,-0.149638,-7.625533,0.299275,7.632870,87.752930,268.875824
32.8099365,0.065841,-7.366959,0.221464,7.370581,88.278175,270.512054
32.8199425,0.301669,-7.059304,0.086191,7.066272,89.301117,272.446960
32.8299561,0.542287,-6.714539,0.009577,6.736408,89.918549,274.617371
32.8399467,0.769736,-6.414066,0.001197,6.460088,89.989380,276.843201
32.8499413,0.973243,-6.163872,0.020351,6.240267,89.813148,278.972626
32.8599968,1.145625,-5.980716,0.090980,6.090131,89.144035,280.843842
32.8699570,1.319205,-5.821501,0.214281,5.972947,87.944061,282.768097
32.8799477,1.419762,-5.717354,0.372298,5.902750,86.383842,283.945892
32.8900528,1.394622,-5.688623,0.610521,5.888815,84.049179,283.774933
32.8999367,1.233014,-5.723339,0.922965,5.926955,81.041252,282.157776
32.9099884,0.943315,-5.790377,1.325191,6.014519,77.271469,279.252808
32.9199371,0.556652,-5.908890,1.841141,6.214068,72.765335,275.381714
32.9299850,0.057461,-6.112397,2.507926,6.607147,67.692467,270.538605
32.9399376,-0.584185,-6.404490,3.306392,7.231251,62.791069,264.788177
32.9499397,-1.373075,-6.810307,4.155137,8.095108,59.116783,258.601013
32.9599762,-2.250550,-7.301118,5.127183,9.201049,56.134930,252.868225
32.9699440,-3.161543,-7.842207,6.021417,10.380416,54.544201,248.043442
32.9799461,-4.073734,-8.462306,6.734890,11.557018,54.355579,244.293945
32.9900017,-4.900931,-9.182961,7.347805,12.741119,54.781223,241.911240
32.9999580,-5.465962,-10.025720,7.868544,13.867436,55.430073,241.401047
33.0099373,-5.651513,-10.754754,8.095993,14.599639,56.321392,242.278534
33.0199509,-5.565322,-11.080365,8.007407,14.760281,57.146221,243.331055
33.0299454,-5.382165,-11.024101,7.694964,14.481401,57.902016,243.977539
33.0399895,-5.153519,-10.711658,7.205350,13.900196,58.777481,244.307190
33.0499802,-4.865018,-10.485406,6.180632,13.107721,61.866600,245.109650
33.0599556,-4.384980,-10.371682,5.018247,12.328124,65.979919,247.082138
33.0699692,-3.683479,-10.394426,4.219780,11.807569,69.060661,250.487167
33.0799332,-2.863465,-10.655395,3.754108,11.654621,71.209229,254.958069
33.0899773,-1.897405,-11.167754,3.732560,11.926898,71.762711,260.357513
33.0999870,-0.768539,-11.771092,4.355053,12.574409,69.736229,266.264435
33.1099548,0.330400,-12.144588,4.484340,12.950270,69.740425,271.558380
33.1199493,0.998382,-11.889606,3.776853,12.514955,72.435020,274.799927
33.1300240,1.273715,-11.353305,2.986767,11.808499,75.348824,276.401184
33.1400375,1.312023,-10.778696,2.318784,11.103084,77.945534,276.940125
33.1499825,1.219846,-10.165780,1.849521,10.404414,79.760506,276.842499
33.1599579,1.061828,-9.580399,1.454478,9.748180,81.419144,276.324463
33.1699638,0.960075,-9.082404,1.156399,9.205926,82.783745,276.034149
33.1800232,0.957681,-8.678981,0.906205,8.778557,84.074837,276.296814
33.1899681,1.016339,-8.482656,0.538695,8.560291,86.392021,276.832245
33.2001839,1.104924,-8.473080,0.084994,8.545241,89.430107,277.429688
33.2099380,1.186327,-8.607155,-0.335188,8.694989,92.209274,277.847656
33.2199364,1.265336,-8.829816,-0.622492,8.941712,93.991974,278.155121
33.2301521,1.312023,-9.138668,-0.818817,9.268609,95.068291,278.170013
33.2399216,1.358709,-9.542090,-0.957681,9.685801,95.674377,278.103943
33.2499771,1.312023,-10.006566,-1.091756,10.151093,96.174133,277.469788
33.2599564,1.167173,-10.429143,-1.223437,10.565326,96.649620,276.385651
33.2699471,0.934936,-10.758346,-1.353921,10.883437,97.146225,274.966705
33.2799530,0.661997,-10.965444,-1.502362,11.087664,97.787445,273.454834
33.2899361,0.355539,-11.069592,-1.624466,11.193800,98.344337,271.839630
33.3000107,-0.010774,-11.001357,-1.784877,11.145212,99.215454,269.943878
33.3099365,-0.512359,-10.849325,-1.853112,11.018366,99.682243,267.296204
33.3201485,-0.933739,-10.655395,-1.805228,10.847495,99.579674,264.991943
33.3299408,-1.250970,-10.412383,-1.746570,10.631705,99.455376,263.149170
33.3399734,-1.557428,-10.047267,-1.710657,10.310164,99.550652,261.188690
33.3500175,-1.813608,-9.633071,-1.465251,9.911216,98.501640,259.337799
33.3600082,-1.965640,-9.214086,-0.806846,9.455904,94.894844,257.957611
33.3699303,-2.138022,-9.009381,0.278924,9.263794,88.274612,256.650055
33.3799744,-2.258929,-8.813056,1.379060,9.201876,81.380768,255.623657
33.3899345,-2.341529,-8.644265,2.160767,9.212763,76.435455,254.843628
33.3999405,-2.370260,-8.479065,2.479196,9.146534,74.273064,254.382065
33.4099503,-2.381034,-8.313866,2.346318,8.960742,74.820488,254.018646
33.4200211,-2.377442,-8.208521,1.795651,8.732491,78.133690,253.847336
33.4299393,-2.349909,-8.207323,0.885855,8.582946,84.075897,254.022598
33.4399376,-2.317587,-8.279149,-0.063446,8.597648,90.422821,254.361435
33.4500580,-2.296039,-8.279149,-0.786495,8.627554,95.230392,254.499817
33.4599380,-2.226608,-8.400057,-0.955287,8.742500,96.273193,255.153992
33.4700203,-1.920150,-8.488642,-0.575805,8.722131,93.785225,257.254059
33.4799309,-2.042254,-8.536526,0.037110,8.777496,89.757759,256.545593
33.4899750,-1.827973,-8.605958,0.732626,8.828405,85.239830,258.008148
33.4999504,-1.659182,-8.731653,0.726640,8.917548,85.326111,259.240967
33.5099640,-1.538275,-8.900445,1.012747,9.088997,83.602493,260.194366
33.5199280,-1.431733,-9.141062,0.978031,9.304053,83.965988,261.098297
33.5299416,-1.325191,-9.399636,0.746991,9.521937,85.500557,261.975159
33.5399933,-1.241394,-9.676167,0.483629,9.767454,87.161880,262.689240
33.5499420,-1.176750,-9.934740,0.335188,10.009803,88.081032,263.244904
33.5599632,-1.171962,-10.137050,0.317232,10.209501,88.219406,263.405212
33.5699425,-1.262941,-10.249578,0.374693,10.333889,87.922081,262.975494
33.5799599,-1.455675,-10.292673,0.373495,10.401808,87.942253,261.950134
33.5899239,-1.768118,-10.315418,0.211887,10.467999,88.840172,260.273712
33.6000252,-2.165555,-10.275913,-0.013168,10.501628,90.071846,258.099579
33.6099854,-2.607286,-10.117896,-0.227449,10.450909,91.247063,255.549805
33.6200104,-3.029862,-9.854534,-0.325611,10.314938,91.808952,252.909500
33.6300468,-3.354277,-9.538500,-0.333991,10.116606,91.891914,250.625443
33.6400185,-3.536236,-9.263166,-0.231040,9.917893,91.334846,249.105530
33.6499977,-3.568558,-9.178172,-0.063446,9.847714,90.369148,248.753464
33.6599579,-3.538630,-9.315839,0.086191,9.965651,89.504456,249.200668
33.6700096,-3.526659,-9.636662,0.180762,10.263296,88.990829,249.899261
33.6800003,-3.591303,-9.947908,0.248997,10.579241,88.651344,250.149872
33.6900101,-3.661932,-10.134656,0.049081,10.776057,89.739037,250.133804
33.7000160,-3.693056,-10.092757,-0.260968,10.750373,91.391006,249.901840
33.7100105,-3.667917,-9.870096,-0.308852,10.534125,91.680107,249.613968
33.7199516,-3.541024,-9.555259,-0.234632,10.192982,91.319008,249.666107
33.7299728,-3.302801,-9.242816,-0.174777,9.816755,91.020142,250.336304
33.7399788,-3.004723,-9.119514,-0.051475,9.601903,90.307159,251.763840
33.7499313,-2.804807,-9.288305,0.071826,9.702820,89.575859,253.197159
33.7600327,-2.663549,-9.671378,0.090980,10.031866,89.480377,254.602158
33.7699814,-2.506729,-10.255563,0.049081,10.557589,89.733635,256.264709
33.7799797,-2.311602,-10.979809,0.005986,11.220506,89.969437,258.111023
33.7899437,-2.063802,-11.791444,0.040701,11.970759,89.805191,260.072357
33.7999496,-1.793257,-12.522872,0.219069,12.652514,89.007912,261.850739
33.8100777,-1.519121,-13.195642,0.441730,13.290141,88.095284,263.432861
33.8200226,-1.234211,-13.795390,0.618901,13.864310,87.441475,264.887604
33.8299675,-0.939724,-14.232332,0.750582,14.283058,86.987686,266.222382
33.8400154,-0.627281,-14.447810,0.870292,14.487584,86.556076,267.513947
33.8499947,-0.322020,-14.428657,0.909797,14.460897,86.392899,268.721466
33.8599968,-0.071826,-14.190434,0.877475,14.217719,86.461624,269.709991
33.8700447,0.122104,-13.789405,0.794875,13.812836,86.701027,270.507324
33.8799667,0.284910,-13.284228,0.666785,13.304003,87.127182,271.228638
33.8900414,0.359130,-12.747927,0.435745,12.760427,88.043076,271.613678
33.9000130,0.348356,-12.192472,0.238223,12.199774,88.881126,271.636566
33.9100609,0.190339,-11.669339,0.312443,11.675073,88.466492,270.934479
33.9199715,-0.022745,-11.251551,0.398635,11.258634,87.970901,269.884186
33.9300041,-0.337582,-10.899603,0.373495,10.911223,88.038361,268.226013
33.9400101,-0.685939,-10.609905,0.275333,10.635620,88.516571,266.300934
33.9499702,-1.004368,-10.348937,0.166397,10.398890,89.083145,264.456787
33.9600525,-1.258153,-10.089166,0.038307,10.167383,89.784126,262.891724
33.9699974,-1.436521,-9.832987,-0.147243,9.938456,90.848900,261.688354
33.9799614,-1.514333,-9.566033,-0.359130,9.691810,92.123581,261.004547
33.9899750,-1.482011,-9.246407,-0.555455,9.380880,93.394547,260.894104
34.0000572,-1.345541,-8.864532,-0.694318,8.992912,94.428062,261.368988
34.0099525,-1.116895,-8.419210,-0.831985,8.533625,95.594933,262.443237
34.0199547,-0.827197,-7.953538,-0.920571,8.049253,96.567131,264.062378
34.0299568,-0.465672,-7.461530,-0.972046,7.538975,97.408119,266.428802
34.0400009,-0.098162,-6.986280,-1.057040,7.066476,98.602890,269.195007
34.0499382,0.253785,-6.544550,-1.138443,6.647676,99.860756,272.220703
34.0599518,0.616507,-6.088455,-1.057040,6.210209,99.800034,275.781982
34.0699654,0.940921,-5.692214,-0.974440,5.851169,99.586571,279.386108
34.0799942,1.227028,-5.367800,-0.835576,5.569297,98.628822,282.876038
34.0900536,1.470040,-5.111620,-0.611719,5.353866,96.560791,286.044586
34.0999489,1.613692,-4.928464,-0.272939,5.193097,93.012741,288.129639
34.1099472,1.607706,-4.830302,0.211887,5.095236,87.616653,288.409393
34.1199455,1.391031,-4.850653,0.733823,5.099245,81.725945,286.001404
34.1299591,1.024718,-4.985925,1.335965,5.262537,75.293762,281.613831
34.1399803,0.520739,-5.261258,2.097321,5.687773,68.361946,275.652496
34.1499481,-0.092177,-5.682638,3.122039,6.484442,61.218803,269.070709
34.1599846,-0.818817,-6.208165,4.294001,7.592774,55.560352,262.486420
34.1699371,-1.725022,-6.880936,5.457583,8.950317,52.427547,255.926239
34.1799622,-2.804807,-7.717709,6.357802,10.385163,52.251217,250.027603
34.1899567,-3.986346,-8.609550,6.800730,11.673270,54.367088,245.155182
34.1999817,-5.009867,-9.556456,7.026982,12.876454,56.925888,242.334717
34.2100067,-5.629965,-10.327389,7.167043,13.773815,58.645058,241.403030
34.2199593,-5.833472,-10.712855,7.281964,14.206395,59.163929,241.430374
34.2299576,-5.883750,-10.693702,7.273585,14.208406,59.208115,241.180099
34.2399445,-5.905299,-10.395624,7.095217,13.902650,59.312859,240.400986
34.2499504,-5.786786,-10.031705,6.245275,13.157715,61.663605,240.021515
34.2599220,-5.298368,-9.871294,4.861426,12.212642,66.542725,241.775543
34.2699966,-4.487931,-9.953894,4.056975,11.648200,69.617119,245.730728
34.2800865,-3.484761,-10.260351,3.763685,11.470993,70.846230,251.240784
34.2899704,-2.367866,-10.314221,3.918111,11.284571,69.683266,257.070465
34.2999649,-1.142034,-11.012131,4.734534,12.041058,66.846291,264.079193
34.3100014,-1.033098,-11.947066,4.917690,12.960840,67.701820,265.057770
